alpha_mmd_loss,angular_phi_mmd_loss,angular_theta_mmd_loss,dmet_loss,epoch,grad_cos/angular_phi_mmd__rest,grad_cos/angular_phi_mmd__total,grad_cos/angular_theta_mmd__rest,grad_cos/angular_theta_mmd__total,grad_cos/higgs_mass__rest,grad_cos/higgs_mass__total,grad_cos/huber__rest,grad_cos/huber__total,grad_cos/mass_mmd__rest,grad_cos/mass_mmd__total,grad_cos/w_mass_huber__rest,grad_cos/w_mass_huber__total,higgs_mass_loss,huber_loss,loss,loss_weight/alpha_mmd,loss_weight/angular_phi_mmd,loss_weight/angular_theta_mmd,loss_weight/dmet,loss_weight/higgs_mass,loss_weight/huber,loss_weight/mass_mmd,loss_weight/w_mass_huber,mass_mmd_loss,step,test_alpha_mmd_loss,test_angular_phi_mmd_loss,test_angular_theta_mmd_loss,test_dmet_loss,test_higgs_mass_loss,test_huber_loss,test_loss,test_mass_mmd_loss,test_w_mass_huber_loss,val_alpha_mmd_loss,val_angular_phi_mmd_loss,val_angular_theta_mmd_loss,val_dmet_loss,val_higgs_mass_loss,val_huber_loss,val_loss,val_mass_mmd_loss,val_w_mass_huber_loss,w_mass_huber_loss
,,,,65,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,167243,,,,,,,,,,,,,,,,,,,
,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,167243,,,,,,,,,,,0.061353642493486404,0.06129836663603783,,0.1881696581840515,0.12427588552236557,52.04212188720703,0.13037975132465363,0.04937729984521866,
,0.06053381413221359,0.060541365295648575,,65,-0.2331455498933792,0.9751448631286621,-0.2702346742153168,-0.08170724660158157,-0.06589255481958389,0.07630366086959839,-0.01120228972285986,0.058649592101573944,0.03730479255318642,0.051788970828056335,-0.021941279992461205,-0.016621176153421402,0.26725831627845764,0.12467140704393387,52.466339111328125,,,,,,,,,0.1358870565891266,167243,,,,,,,,,,,,,,,,,,,0.050027068704366684
,,,,66,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,169777,,,,,,,,,,,,,,,,,,,
,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,169777,,,,,,,,,,,0.06143711134791374,0.061845675110816956,,0.18224577605724335,0.12472335994243622,52.192630767822266,0.13355298340320587,0.0506499782204628,
,0.06054402142763138,0.060582876205444336,,66,-0.0062905969098210335,0.9304097294807434,0.023074500262737274,0.30788183212280273,-0.1988709568977356,0.004841513931751251,0.1974850744009018,0.34333327412605286,-0.27230918407440186,-0.24176104366779327,-0.0006644167006015778,0.011214718222618103,0.2712152600288391,0.1246834397315979,52.50362777709961,,,,,,,,,0.1348978877067566,169777,,,,,,,,,,,,,,,,,,,0.05012641102075577
,,,,67,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,172311,,,,,,,,,,,,,,,,,,,
,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,172311,,,,,,,,,,,0.061441004276275635,0.06181329861283302,,0.1814318597316742,0.12461171299219131,52.158077239990234,0.13234171271324158,0.05089366063475609,
,0.06038913130760193,0.06055568531155586,,67,0.30000555515289307,0.9754564762115479,0.08950189501047134,0.24596849083900452,0.06428726017475128,0.20441478490829468,0.28743430972099304,0.38158708810806274,0.41905391216278076,0.4322827160358429,0.3944467604160309,0.39940178394317627,0.2662155330181122,0.12461646646261215,52.402252197265625,,,,,,,,,0.13493873178958893,172311,,,,,,,,,,,,,,,,,,,0.05022329092025757
,,,,68,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,174845,,,,,,,,,,,,,,,,,,,
,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,174845,,,,,,,,,,,0.06139518320560455,0.06208508089184761,,0.1894281655550003,0.12447256594896317,52.224853515625,0.13639120757579803,0.050592370331287384,
,0.06040581315755844,0.06056573614478111,,68,0.08381755650043488,0.93290114402771,-0.061284925788640976,0.15935276448726654,0.12086229026317596,0.3476649820804596,0.27162966132164,0.39189016819000244,0.11160337924957275,0.13341689109802246,0.17697225511074066,0.18673992156982422,0.2672923803329468,0.12436941266059875,52.3587532043457,,,,,,,,,0.13314120471477509,174845,,,,,,,,,,,,,,,,,,,0.050254084169864655
,,,,69,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,177379,,,,,,,,,,,,,,,,,,,
,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,177379,,,,,,,,,,,0.061359018087387085,0.06130069121718407,,0.19468510150909424,0.12467722594738007,52.19706726074219,0.13174663484096527,0.05076444149017334,
,0.06049741059541702,0.060635678470134735,,69,0.014592518098652363,0.9097113609313965,-0.1406141072511673,0.2542762756347656,0.07431456446647644,0.2928983271121979,-0.08691726624965668,0.08274883031845093,-0.021634532138705254,0.0036167092621326447,0.031479936093091965,0.04307827726006508,0.2638331651687622,0.12443790584802628,52.40734100341797,,,,,,,,,0.13828033208847046,177379,,,,,,,,,,,,,,,,,,,0.0504826158285141
,,,,70,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,179913,,,,,,,,,,,,,,,,,,,
,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,179913,,,,,,,,,,,0.061488427221775055,0.061680056154727936,,0.17251427471637726,0.12368184328079224,51.88539123535156,0.130923792719841,0.04997645318508148,
,0.06048882380127907,0.06047717109322548,,70,0.06842981278896332,0.943625807762146,0.07444249093532562,0.26383137702941895,0.11392445862293243,0.3138042688369751,0.015706049278378487,0.14500752091407776,0.2567257285118103,0.2763940691947937,0.4128372073173523,0.42082515358924866,0.2643493711948395,0.12443510442972183,52.377994537353516,,,,,,,,,0.13571038842201233,179913,,,,,,,,,,,,,,,,,,,0.05033091455698013
,,,,71,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,182447,,,,,,,,,,,,,,,,,,,
,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,182447,,,,,,,,,,,0.0608983039855957,0.06144401803612709,,0.19137805700302124,0.12434421479701996,51.98357391357422,0.13138556480407715,0.05128849297761917,
,0.06040777638554573,0.060614023357629776,,71,-0.0550709143280983,0.8813042640686035,0.04919615387916565,0.3976747691631317,-0.0008441307581961155,0.24490323662757874,-0.17315411567687988,-0.03318832814693451,-0.05482398718595505,-0.027761533856391907,-0.0474327988922596,-0.03595053777098656,0.26278626918792725,0.12426630407571793,52.30296325683594,,,,,,,,,0.1322098672389984,182447,,,,,,,,,,,,,,,,,,,0.050259727984666824
,,,,72,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,184981,,,,,,,,,,,,,,,,,,,
,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,184981,,,,,,,,,,,0.061482615768909454,0.061775244772434235,,0.1649245023727417,0.12358857691287994,51.799705505371094,0.12948252260684967,0.04929130896925926,
,0.06034824252128601,0.06062571331858635,,72,0.0990578681230545,0.9035604000091553,-0.011786647140979767,0.2886950373649597,0.12110833078622818,0.3288378119468689,0.08569341897964478,0.2644128203392029,0.2280016541481018,0.2499595731496811,0.22364264726638794,0.23405992984771729,0.26137062907218933,0.12420039623975754,52.26512145996094,,,,,,,,,0.13277864456176758,184981,,,,,,,,,,,,,,,,,,,0.05031602457165718
,,,,73,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,187515,,,,,,,,,,,,,,,,,,,
,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,187515,,,,,,,,,,,0.06104903668165207,0.06161058694124222,,0.17881982028484344,0.1239263266324997,51.81381607055664,0.12554042041301727,0.04945383220911026,
,0.06047714501619339,0.06054893136024475,,73,-0.08751007169485092,0.9714784026145935,-0.036866333335638046,0.14740344882011414,0.03542451187968254,0.13702087104320526,-0.07884520292282104,-0.009620476514101028,-0.1857757568359375,-0.16813351213932037,-0.09382535517215729,-0.08851133286952972,0.2634965181350708,0.12418447434902191,52.30617904663086,,,,,,,,,0.13240668177604675,187515,,,,,,,,,,,,,,,,,,,0.050124842673540115
,,,,74,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,190049,,,,,,,,,,,,,,,,,,,
,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,190049,,,,,,,,,,,0.061700060963630676,0.06116081774234772,,0.1983828991651535,0.12446166574954987,52.207889556884766,0.12144282460212708,0.04951731488108635,
,0.060407981276512146,0.060484301298856735,,74,-0.03598003089427948,0.9002259373664856,0.029736965894699097,0.32877928018569946,0.09481526911258698,0.3430086076259613,-0.19163401424884796,-0.05325651541352272,0.10907231271266937,0.12829464673995972,0.17288807034492493,0.18293750286102295,0.2655746638774872,0.12418371438980103,52.28300476074219,,,,,,,,,0.12976716458797455,190049,,,,,,,,,,,,,,,,,,,0.050207555294036865
,,,,75,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,192583,,,,,,,,,,,,,,,,,,,
,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,192583,,,,,,,,,,,0.06121380254626274,0.061996787786483765,,0.17839102447032928,0.1238441914319992,51.89835739135742,0.1274407058954239,0.050135668367147446,
,0.06042347103357315,0.06055258587002754,,75,-0.01357775554060936,0.929309606552124,0.14037953317165375,0.3958912491798401,-0.04745345562696457,0.20326115190982819,-0.23639744520187378,-0.08284251391887665,-0.1325540840625763,-0.10924742370843887,-0.1241602748632431,-0.11222625523805618,0.2668188810348511,0.12414003163576126,52.297969818115234,,,,,,,,,0.13054759800434113,192583,,,,,,,,,,,,,,,,,,,0.05004322528839111
,,,,76,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,195117,,,,,,,,,,,,,,,,,,,
,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,195117,,,,,,,,,,,0.062201473861932755,0.061778005212545395,,0.17180445790290833,0.12394868582487106,52.1651725769043,0.1321711242198944,0.0501917339861393,
,0.06035871431231499,0.06058313697576523,,76,-0.11105650663375854,0.9026537537574768,-0.22932451963424683,0.08030326664447784,0.003991030156612396,0.3212917745113373,-0.02641090378165245,0.10910648107528687,0.0525309294462204,0.08119535446166992,0.3634915351867676,0.3751322627067566,0.2585800588130951,0.123909130692482,52.16861343383789,,,,,,,,,0.13029928505420685,195117,,,,,,,,,,,,,,,,,,,0.050071198493242264
,,,,77,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,197651,,,,,,,,,,,,,,,,,,,
,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,197651,,,,,,,,,,,0.06140654534101486,0.062071897089481354,,0.17427986860275269,0.12359238415956497,51.85854721069336,0.12369592487812042,0.04982074722647667,
,0.06049923971295357,0.060539744794368744,,77,0.007238924503326416,0.9544966220855713,-0.056962884962558746,0.16926918923854828,0.10137729346752167,0.23389706015586853,0.15117749571800232,0.23568928241729736,-0.08656351268291473,-0.07566873729228973,-0.15865953266620636,-0.15242770314216614,0.2605215907096863,0.1238865852355957,52.21732711791992,,,,,,,,,0.13027438521385193,197651,,,,,,,,,,,,,,,,,,,0.050067413598299026
,,,,78,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,200185,,,,,,,,,,,,,,,,,,,
,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,200185,,,,,,,,,,,0.06132354587316513,0.0615214966237545,,0.18009504675865173,0.12361510843038559,51.842933654785156,0.12643207609653473,0.049781713634729385,
,0.06038153916597366,0.06057846173644066,,78,-0.05410249903798103,0.9297882318496704,-0.06257546693086624,0.25265219807624817,-0.15819983184337616,0.05140271410346031,-0.008648807182908058,0.13426904380321503,0.12291455268859863,0.14555281400680542,0.031989697366952896,0.04049251228570938,0.25636374950408936,0.12391385436058044,52.17219924926758,,,,,,,,,0.1332480013370514,200185,,,,,,,,,,,,,,,,,,,0.049990542232990265
,,,,79,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,202719,,,,,,,,,,,,,,,,,,,
,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,202719,,,,,,,,,,,0.06086249276995659,0.061525776982307434,,0.18273186683654785,0.12422957271337509,51.84975051879883,0.12599992752075195,0.050064992159605026,
,0.06033802404999733,0.06037648022174835,,79,0.03674260526895523,0.9096794128417969,0.03768138960003853,0.43965959548950195,-0.027564961463212967,0.18504184484481812,-0.29549139738082886,-0.12422332912683487,-0.18943734467029572,-0.16063755750656128,-0.015870749950408936,-0.00013215094804763794,0.25935542583465576,0.12375368922948837,52.10907745361328,,,,,,,,,0.1287652999162674,202719,,,,,,,,,,,,,,,,,,,0.050071459263563156
,,,,80,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,205253,,,,,,,,,,,,,,,,,,,
,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,205253,,,,,,,,,,,0.060973916202783585,0.061340056359767914,,0.17778527736663818,0.12346330285072327,51.634090423583984,0.120416559278965,0.0490848645567894,
,0.06042541563510895,0.06054149195551872,,80,-0.05448334291577339,0.9044768214225769,0.14975859224796295,0.46516531705856323,-0.14790953695774078,0.07673720270395279,-0.1383165717124939,0.0016396082937717438,-0.14464716613292694,-0.12221456319093704,0.2659526765346527,0.27560141682624817,0.25822713971138,0.12382366508245468,52.15970230102539,,,,,,,,,0.12930074334144592,205253,,,,,,,,,,,,,,,,,,,0.050086610019207
,,,,81,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,207787,,,,,,,,,,,,,,,,,,,
,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,207787,,,,,,,,,,,0.06155100464820862,0.061367593705654144,,0.18688258528709412,0.12491067498922348,52.27043151855469,0.1363205760717392,0.05095548555254936,
,0.060357239097356796,0.06051481515169144,,81,-0.00521039217710495,0.9567087292671204,-0.0526520237326622,0.16953818500041962,0.02026546001434326,0.1582249253988266,0.042387500405311584,0.16379816830158234,0.0831165760755539,0.10926006734371185,0.2103387713432312,0.21969333291053772,0.2568834125995636,0.12379562109708786,52.128379821777344,,,,,,,,,0.13049013912677765,207787,,,,,,,,,,,,,,,,,,,0.05029592290520668
,,,,82,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,210321,,,,,,,,,,,,,,,,,,,
,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,210321,,,,,,,,,,,0.06155531853437424,0.06196536123752594,,0.1787949800491333,0.12315131723880768,51.87836456298828,0.12962743639945984,0.0506490021944046,
,0.060400575399398804,0.06053633242845535,,82,0.28783002495765686,0.9969884753227234,0.2900559902191162,0.3440174460411072,0.15664812922477722,0.21108955144882202,-0.20494966208934784,-0.17573854327201843,-0.13983215391635895,-0.13394753634929657,-0.3075147271156311,-0.3044610023498535,0.257831871509552,0.12379354983568192,52.14968490600586,,,,,,,,,0.13057194650173187,210321,,,,,,,,,,,,,,,,,,,0.05015848949551582
,,,,83,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,212855,,,,,,,,,,,,,,,,,,,
,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,212855,,,,,,,,,,,0.06157105788588524,0.061434563249349594,,0.16949421167373657,0.12325235456228256,51.71996307373047,0.1210898756980896,0.04933087155222893,
,0.06036005914211273,0.06058955565094948,,83,0.27406740188598633,0.973268449306488,0.26334768533706665,0.41029781103134155,0.040195561945438385,0.18398705124855042,0.07626388221979141,0.17943556606769562,0.1765175461769104,0.19314773380756378,-0.10976885259151459,-0.10387668013572693,0.25627776980400085,0.12359174340963364,52.07001876831055,,,,,,,,,0.12709461152553558,212855,,,,,,,,,,,,,,,,,,,0.04990663751959801
,,,,84,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,215389,,,,,,,,,,,,,,,,,,,
,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,215389,,,,,,,,,,,0.0609983392059803,0.06154347211122513,,0.17626942694187164,0.12345016002655029,51.64678192138672,0.1208624318242073,0.04884159192442894,
,0.06044071912765503,0.06047908589243889,,84,-0.03220273554325104,0.9546173810958862,0.04004282504320145,0.26489192247390747,-0.08035818487405777,0.14757058024406433,-0.25089555978775024,-0.12909843027591705,-0.1253981590270996,-0.1086115837097168,-0.06808371841907501,-0.06025932356715202,0.2554205358028412,0.12359368801116943,52.07889938354492,,,,,,,,,0.12831014394760132,215389,,,,,,,,,,,,,,,,,,,0.04951440542936325
,,,,85,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,217923,,,,,,,,,,,,,,,,,,,
,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,217923,,,,,,,,,,,0.061366189271211624,0.06157173588871956,,0.17279469966888428,0.1233283206820488,51.72480392456055,0.1224401593208313,0.049754440784454346,
,0.06046934053301811,0.060545600950717926,,85,-0.08834298700094223,0.958956778049469,-0.0800478458404541,0.15829229354858398,0.11792673170566559,0.2610986828804016,-0.2932022511959076,-0.19755789637565613,-0.24960362911224365,-0.2286270260810852,-0.07706429809331894,-0.07021274417638779,0.2538863718509674,0.1235809475183487,52.07590866088867,,,,,,,,,0.1278669238090515,217923,,,,,,,,,,,,,,,,,,,0.049393706023693085
,,,,86,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,220457,,,,,,,,,,,,,,,,,,,
,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,220457,,,,,,,,,,,0.06139994412660599,0.06128305941820145,,0.16615810990333557,0.12315826863050461,51.59334945678711,0.11761295795440674,0.0496056042611599,
,0.06036749109625816,0.06046615168452263,,86,-0.12785208225250244,0.9692749381065369,-0.056751854717731476,0.13721290230751038,-0.2179834544658661,-0.08473625779151917,-0.024948850274086,0.072385773062706,0.2109047770500183,0.22480350732803345,0.29210996627807617,0.2985430359840393,0.2541816830635071,0.12346167117357254,52.000892639160156,,,,,,,,,0.12494602054357529,220457,,,,,,,,,,,,,,,,,,,0.049350231885910034
,,,,87,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,222991,,,,,,,,,,,,,,,,,,,
,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,222991,,,,,,,,,,,0.062150824815034866,0.06148726865649223,,0.17347829043865204,0.1231609508395195,51.92333984375,0.12422356754541397,0.04881943389773369,
,0.06042792275547981,0.06047843024134636,,87,0.03237966075539589,0.8666014671325684,0.01260499656200409,0.4064054489135742,-0.0236432496458292,0.2693481147289276,-0.15713509917259216,0.029267389327287674,-0.0010184794664382935,0.027284402400255203,0.014439891092479229,0.026305781677365303,0.252485990524292,0.1233542263507843,52.00217819213867,,,,,,,,,0.12749972939491272,222991,,,,,,,,,,,,,,,,,,,0.049774061888456345
,,,,88,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,225525,,,,,,,,,,,,,,,,,,,
,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,225525,,,,,,,,,,,0.06252894550561905,0.06185067445039749,,0.18275804817676544,0.12324865907430649,52.18335723876953,0.12581884860992432,0.04986932873725891,
,0.0605056956410408,0.060593314468860626,,88,-0.123711958527565,0.944341778755188,-0.0473778173327446,0.2194175273180008,-0.173406183719635,0.02535572275519371,-0.13412126898765564,0.01166805624961853,0.11635531485080719,0.14269259572029114,0.01959838718175888,0.027408499270677567,0.2532145380973816,0.12331834435462952,52.02566146850586,,,,,,,,,0.12595517933368683,225525,,,,,,,,,,,,,,,,,,,0.049548693001270294
,,,,89,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,228059,,,,,,,,,,,,,,,,,,,
,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,228059,,,,,,,,,,,0.061452046036720276,0.06152193248271942,,0.18023529648780823,0.12300591915845871,51.728759765625,0.12105470150709152,0.04926218092441559,
,0.06035201996564865,0.06050660088658333,,89,-0.004414975177496672,0.9023773670196533,-0.008020533248782158,0.35182899236679077,-0.278301477432251,0.13389430940151215,-0.21953840553760529,0.013747943565249443,0.03439939767122269,0.06660634279251099,0.02453269436955452,0.042071521282196045,0.2508929967880249,0.1234094500541687,51.98563003540039,,,,,,,,,0.12831178307533264,228059,,,,,,,,,,,,,,,,,,,0.04987410083413124
,,,,90,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,230593,,,,,,,,,,,,,,,,,,,
,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,230593,,,,,,,,,,,0.061855364590883255,0.06197403743863106,,0.16322042047977448,0.12281418591737747,51.755653381347656,0.12448766082525253,0.051062002778053284,
,0.060355909168720245,0.060491159558296204,,90,-0.016884824261069298,0.9574867486953735,-0.14073526859283447,0.08030328899621964,0.023532528430223465,0.20375481247901917,0.16497167944908142,0.2745428681373596,-0.04247810319066048,-0.024844355881214142,0.10086693614721298,0.10888180881738663,0.25063356757164,0.12324310839176178,51.93598175048828,,,,,,,,,0.12574057281017303,230593,,,,,,,,,,,,,,,,,,,0.04976867511868477
,,,,91,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,233127,,,,,,,,,,,,,,,,,,,
,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,233127,,,,,,,,,,,0.06126931309700012,0.06204066798090935,,0.15750952064990997,0.12346377968788147,51.69452667236328,0.12870493531227112,0.05133321136236191,
,0.06033467501401901,0.060547009110450745,,91,0.07574522495269775,0.9220948815345764,0.14697325229644775,0.44626569747924805,0.17005911469459534,0.2891533672809601,-0.07905462384223938,0.0336419902741909,-0.19613389670848846,-0.1809353232383728,-0.17205047607421875,-0.16305945813655853,0.24634112417697906,0.12320251762866974,51.91149139404297,,,,,,,,,0.12906773388385773,233127,,,,,,,,,,,,,,,,,,,0.049987807869911194
,,,,92,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,235661,,,,,,,,,,,,,,,,,,,
,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,235661,,,,,,,,,,,0.060820672661066055,0.061596039682626724,,0.15362587571144104,0.12332341820001602,51.406036376953125,0.12222900986671448,0.04953543096780777,
,0.06045093759894371,0.06060570478439331,,92,0.06094176322221756,0.8947754502296448,0.1829700469970703,0.5184844732284546,-0.0015354389324784279,0.16526676714420319,-0.13079701364040375,0.055705517530441284,0.045797087252140045,0.07006864249706268,0.003562423400580883,0.011402208358049393,0.24645312130451202,0.12331289052963257,51.962547302246094,,,,,,,,,0.12697741389274597,235661,,,,,,,,,,,,,,,,,,,0.04976304993033409
,,,,93,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,238195,,,,,,,,,,,,,,,,,,,
,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,238195,,,,,,,,,,,0.06115035340189934,0.06162041425704956,,0.17700698971748352,0.1234697699546814,51.7183952331543,0.12082318961620331,0.04971608519554138,
,0.06032213568687439,0.06045868992805481,,93,0.11715579032897949,0.8880464434623718,0.1844324767589569,0.5291998982429504,-0.07924208045005798,0.16479086875915527,0.015982860699295998,0.1780991107225418,0.1053241714835167,0.12645822763442993,0.15210789442062378,0.1636943370103836,0.2483559399843216,0.12315088510513306,51.88209533691406,,,,,,,,,0.12576542794704437,238195,,,,,,,,,,,,,,,,,,,0.04937806352972984
,,,,94,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,240729,,,,,,,,,,,,,,,,,,,
,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,240729,,,,,,,,,,,0.06134190037846565,0.0615462101995945,,0.1672143191099167,0.12293386459350586,51.60965347290039,0.12643752992153168,0.049578167498111725,
,0.06029566377401352,0.06047193706035614,,94,0.05710247904062271,0.9642302989959717,0.09143880754709244,0.2689414918422699,0.013607269152998924,0.2114393264055252,-0.1619037538766861,-0.05909191071987152,0.05092901736497879,0.07173506915569305,0.2546108365058899,0.2610320746898651,0.24921438097953796,0.12313400208950043,51.876129150390625,,,,,,,,,0.12475267052650452,240729,,,,,,,,,,,,,,,,,,,0.04959985613822937
,,,,95,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,243263,,,,,,,,,,,,,,,,,,,
,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,243263,,,,,,,,,,,0.06105390191078186,0.06208324804902077,,0.16873690485954285,0.12283124029636383,51.53086471557617,0.11966736614704132,0.0491861067712307,
,0.06042090430855751,0.060551710426807404,,95,0.3171125650405884,0.9521993398666382,0.3173622488975525,0.5382498502731323,-0.09075166285037994,0.09379877895116806,0.1360701620578766,0.25980380177497864,0.00883402954787016,0.03149138391017914,0.07927004992961884,0.0883944183588028,0.248065784573555,0.12314753979444504,51.923362731933594,,,,,,,,,0.1260042041540146,243263,,,,,,,,,,,,,,,,,,,0.049787361174821854
,,,,96,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,245797,,,,,,,,,,,,,,,,,,,
,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,245797,,,,,,,,,,,0.06118382140994072,0.061455097049474716,,0.18316029012203217,0.12238194048404694,51.5540657043457,0.12208923697471619,0.05012936517596245,
,0.06025862321257591,0.06048167496919632,,96,-0.08835572749376297,0.9298396706581116,-0.3386540412902832,-0.023393116891384125,0.09279630333185196,0.3617216646671295,-0.072791688144207,0.05462800711393356,-0.05568995326757431,-0.032721977680921555,0.13466016948223114,0.14516520500183105,0.24877293407917023,0.12303006649017334,51.844974517822266,,,,,,,,,0.1253696233034134,245797,,,,,,,,,,,,,,,,,,,0.049622006714344025
,,,,97,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,248331,,,,,,,,,,,,,,,,,,,
,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,248331,,,,,,,,,,,0.060922373086214066,0.061327800154685974,,0.16812822222709656,0.12324434518814087,51.53297805786133,0.1271812915802002,0.0493689626455307,
,0.06032565236091614,0.06056253984570503,,97,0.09679814428091049,0.9493156671524048,0.11910441517829895,0.37680768966674805,0.0412386991083622,0.23529081046581268,-0.20964699983596802,-0.06759025156497955,0.13516412675380707,0.16119816899299622,-0.02448682114481926,-0.01528928242623806,0.24817654490470886,0.12312808632850647,51.898353576660156,,,,,,,,,0.12718576192855835,248331,,,,,,,,,,,,,,,,,,,0.04974456876516342
,,,,98,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,250865,,,,,,,,,,,,,,,,,,,
,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,250865,,,,,,,,,,,0.060857586562633514,0.06177989020943642,,0.164424329996109,0.12312241643667221,51.466835021972656,0.11954783648252487,0.04939699172973633,
,0.06035632640123367,0.06059221178293228,,98,0.11245724558830261,0.9670966267585754,0.12281554937362671,0.32389596104621887,0.07967272400856018,0.22199107706546783,-0.18296295404434204,-0.07775813341140747,-0.10845381766557693,-0.09294942766427994,-0.27641168236732483,-0.2710099220275879,0.24971190094947815,0.1230430155992508,51.88960266113281,,,,,,,,,0.12431387603282928,250865,,,,,,,,,,,,,,,,,,,0.049566157162189484
,,,,99,,,,,,,,,,,,,,,,0.0,300.0,100.0,0.0,8.0,200.0,5.0,10.0,,253399,,,,,,,,,,,,,,,,,,,
